,pred
4166,533764.6466666666
4167,682913.1766666668
4168,820750.0
4169,700778.5160407651
4170,1504400.8
4171,577047.67
4172,448573.0
4173,2245915.36
4174,1516215.5565079367
4175,1538899.56
4176,1294527.47
4177,2314400.0
4178,528691.8844761904
4179,667020.0
4180,207905.88709280582
4181,817965.0
4182,1846618.955627705
4183,589728.5
4184,519354.6
4185,509521.8
4186,615360.4761904762
4187,750857.7484015817
4188,899106.537142857
4189,506664.175
4190,344243.74174169026
4191,449340.0
4192,587314.26
4193,1697825.0
4194,235380.8444453781
4195,408367.75
4196,476523.91464091465
4197,729844.0
4198,219667.40423308205
4199,645686.43
4200,523435.12
4201,633505.0
4202,884466.16
4203,626793.71
4204,1278835.18
4205,162098.08904761903
4206,560771.74
4207,250364.93160561658
4208,529440.0
4209,935159.5633333335
4210,717897.8
4211,754776.48
4212,758772.74
4213,432765.41
4214,2915265.0
4215,2652143.51
4216,1684650.3001472973
4217,2149974.6
4218,810456.335
4219,875190.1266666666
4220,120100.0
4221,224555.66194916188
4222,501566.6392749407
4223,224745.3376063492
4224,1100420.0
4225,177830.5878581343
4226,2620016.76
4227,478765.29
4228,259395.2296967912
4229,174675.61677380957
4230,586872.08
4231,949180.0
4232,3491579.11
4233,532290.63
4234,487664.63
4235,982471.28
4236,457109.0
4237,969455.0
4238,507700.0
4239,1302991.02
4240,457626.6547619048
4241,289198.77444966644
4242,721409.68
4243,1348366.13
4244,374787.8114285714
4245,551896.53
4246,519864.49999999994
4247,565776.5833333333
4248,1253440.0
4249,684612.8133333335
4250,1569950.0
4251,278145.2102380952
4252,659615.63
4253,230163.2107142857
4254,572382.13
4255,317653.61333333334
4256,429663.0
4257,228529.30930204998
4258,224555.66194916188
4259,566952.5
4260,527240.295
4261,266934.5
4262,720479.0
4263,696442.61
4264,395930.16666666674
4265,569876.5566378066
4266,1279951.62
4267,491231.4
4268,445309.68
4269,609745.5
4270,521844.6
4271,400975.405
4272,885542.0667857138
4273,341070.47333333327
4274,633323.11
4275,3263051.34
4276,465110.9583333334
4277,712935.06
4278,815400.14
4279,959212.62
4280,2092518.4
4281,1924671.06
4282,576091.12
4283,799825.0
4284,1127340.22
4285,523414.8
4286,284747.2792207792
4287,822801.0876562824
4288,568855.42
4289,360749.3
4290,880376.52
4291,655330.0
4292,893010.0
4293,368005.0
4294,399035.1
4295,1231619.4637792762
4296,414265.0
4297,906936.01
4298,387832.0
4299,438557.45
4300,1826819.21
4301,1277607.02
4302,1378663.75
4303,601297.5
4304,917728.4424603176
4305,628608.8706099452
4306,215606.0
4307,857453.05
4308,193028.36739649242
4309,310310.97
4310,368286.82
4311,2450007.5
4312,479782.88
4313,501566.6392749407
4314,720560.0
4315,524733.53
4316,1861350.0
4317,1348459.2033333334
4318,462466.58
4319,1836667.81
4320,701000.0
4321,690894.1233333334
4322,830220.0
4323,236336.68
4324,578175.809126984
4325,313140.0
4326,482889.5
4327,629240.0
4328,3040704.72
4329,1012006.42
4330,411979.93
4331,482120.02
4332,508971.14
4333,533351.0
4334,365447.29045872437
4335,333363.9175
4336,591032.19
4337,214012.75
4338,202266.0
4339,1072624.8443333332
4340,310821.4733392734
4341,409906.3690476191
4342,1821351.4533333331
4343,280409.07936507935
4344,531380.0
4345,1149103.5133333334
4346,569634.0
4347,1789269.7
4348,1615840.81
4349,653635.5
4350,1546518.19
4351,589117.5
4352,216508.24582237884
4353,716163.615
4354,495505.61
4355,373457.66666666674
4356,860924.3621428572
4357,384938.5
4358,778874.99
4359,186538.8771782465
4360,505441.6356547619
4361,180136.60489322728
4362,622051.0
4363,552395.0
4364,1294926.79
4365,531638.83
4366,152764.31577777778
4367,979573.8325
4368,485132.06666666665
4369,176386.29587914865
4370,175930.6666666667
4371,907103.3333333335
4372,1471685.39
4373,1991300.0
4374,388721.5924136807
4375,1927227.22
4376,419666.0
4377,2380489.0
4378,280275.09523809527
4379,1178694.87
4380,1264807.3741818182
4381,498497.4083333334
4382,842456.1918095235
4383,803110.0
4384,553740.0
4385,406470.5
4386,781168.3366666666
4387,344699.1
4388,303022.2444444444
4389,476748.7866666666
4390,3354048.0
4391,705983.0
4392,358653.4466666667
4393,1388723.93
4394,372653.34666666674
4395,693778.36
4396,1236980.0
4397,1331493.9999999998
4398,1257546.5628571429
4399,3866396.28
4400,439119.91
4401,1065907.41
4402,291451.04206349206
4403,365309.79
4404,2373899.02
4405,220719.91825396832
4406,427682.75
4407,2181942.475
4408,915177.6666666667
4409,1024954.1037512327
4410,976898.76
4411,2107282.586666667
4412,848243.95
4413,479041.51
4414,477764.0
4415,2574717.21
4416,428190.7
4417,1526895.0
4418,631553.0339579865
4419,1724987.5
4420,1006331.4866666667
4421,584960.7416575406
4422,137664.94
4423,762478.9
4424,667825.0
4425,597930.0
4426,418621.08
4427,687639.0
4428,778150.17
4429,285041.83583405486
4430,159390.4523809524
4431,1643521.3133333332
4432,319957.9262698413
4433,191974.07256958727
4434,1079733.6233333335
4435,369663.66
4436,533731.45
4437,691359.99
4438,314789.41600736533
4439,1163808.88
4440,3284886.1
4441,579659.5738322134
4442,414920.13
4443,918069.34
4444,580729.5149365081
4445,589130.4
4446,361590.95416666666
4447,509124.58
4448,278878.78
4449,1171179.0
4450,1459575.1306347547
4451,792861.29
4452,382747.48
4453,511389.26
4454,424929.45
4455,762400.0
4456,412590.35714285716
4457,363668.14
4458,504023.13
4459,1490018.1
4460,173490.00000000003
4461,285482.9573333334
4462,551448.0
4463,160403.66666666666
4464,1583114.35
4465,517323.3666666667
4466,1840597.87
4467,256201.9392857143
4468,1294731.93
4469,1836112.25
4470,611798.28
4471,1209813.2369992782
4472,3259949.99
4473,1002265.0
4474,1261106.8
4475,505289.66
4476,490525.0
4477,414442.0198412698
4478,423244.25666666665
4479,238208.3276445776
4480,240075.52333450865
4481,544400.0733333334
4482,1624221.09
4483,753905.0
4484,522025.97
4485,750428.64
4486,1012250.9214285715
4487,1692373.3095238092
4488,2557846.2533333334
4489,1817373.2
4490,840392.9
4491,259290.0
4492,346886.66666666674
4493,1964909.1476958876
4494,259861.0
4495,601182.685
4496,1634514.7559523815
4497,791352.56
4498,1472845.1099206347
4499,266269.56011904764
4500,1038203.25
4501,1315466.6666666667
4502,751560.1071428572
4503,797748.07
4504,721474.36
4505,796641.9444444445
4506,584374.75
4507,541813.762
4508,810407.5
4509,626617.2933333333
4510,977877.0559197386
4511,1189766.16
4512,1175562.6112539684
4513,2485406.8506666664
4514,675641.14
4515,1381002.9433333331
4516,2430186.76
4517,208755.99101592854
4518,529015.0
4519,342213.51
4520,753800.0
4521,161296.8841991342
4522,479765.0
4523,652879.56
4524,1821581.72
4525,1376687.4
4526,454023.51190476195
4527,610691.82
4528,457985.0
4529,299713.5952380952
4530,340100.0
4531,804181.18
4532,1466429.666666667
4533,915035.4007936508
4534,816575.0
4535,483166.61
4536,334928.2
4537,701528.3734265735
4538,589894.2137307137
4539,257205.19606579308
4540,537506.47
4541,1302999.6957142856
4542,577734.92
4543,653152.62
4544,213998.97
4545,1800400.69
4546,1758309.8929523807
4547,954265.0
4548,537158.39
4549,1261160.4166666665
4550,885542.0667857138
4551,882955.0
4552,675353.0452380949
4553,425753.91
4554,1501017.16
4555,838505.64
4556,204591.7222222222
4557,814785.0
4558,384590.0
4559,139800.0
4560,649892.74
4561,3021918.29
4562,189557.5419047619
4563,968064.09
4564,365182.5758573743
4565,669439.5
4566,489903.7516666666
4567,1183520.0
4568,1749564.4880000004
4569,1508984.72
4570,248607.53809523812
4571,285041.83583405486
4572,1078120.0
4573,3688249.72
4574,556272.0
4575,935913.65
4576,842266.8786344375
4577,2176389.45
4578,159390.4523809524
4579,2282137.33
4580,422750.0
4581,328468.3055555555
4582,513666.32
4583,432655.0
4584,958025.7773809523
4585,473163.3466666666
4586,172681.5
4587,611861.3147269456
4588,2437585.0
4589,1192654.08
4590,1175885.85
4591,837127.81
4592,156574.72619047618
4593,597469.1666666666
4594,301762.7822352927
4595,2329360.21
4596,1054839.99
4597,358299.8
4598,1200046.64
4599,464636.19
4600,1971660.73
4601,957876.265873016
4602,407916.92
4603,433690.77
4604,609279.3165842802
4605,661330.275
4606,1611076.2
4607,926072.02
4608,396165.6719047619
4609,346883.98
4610,1281215.22
4611,246448.42155067154
4612,772038.2658730159
4613,476463.78
4614,366130.0
4615,482901.92
4616,521078.22
4617,286660.7399122205
4618,556290.99
4619,667100.53
4620,173112.2420634921
4621,362437.5
4622,363693.42
4623,289699.4
4624,1904732.693974359
4625,171283.97811758265
4626,819077.46
4627,1116095.29
4628,654291.7247619048
4629,914506.3
4630,1980429.64
4631,1248847.86
4632,1145511.58
4633,898316.06
4634,328195.0
4635,467992.35
4636,516260.6666666666
4637,557960.0
4638,155570.0
4639,366400.0
4640,579240.0
4641,287354.93843795086
4642,805539.77
4643,512621.7833333334
4644,1367206.29
4645,1196467.11
4646,731672.5
4647,1425983.23
4648,2937071.28
4649,834257.95
4650,600128.56
4651,681718.2
4652,1056510.1553062948
4653,427901.0
4654,612599.41
4655,1004498.81
4656,1509351.23
4657,745731.69
4658,588993.8
4659,138608.42255411256
4660,1088050.0
4661,430988.48
4662,342271.97
4663,847200.0
4664,204644.99999999997
4665,1995439.2045454544
4666,620098.05
4667,1010493.3766320347
4668,1078891.6463739434
4669,984904.52
4670,603035.38
4671,494400.26
4672,323325.0
4673,508810.08
4674,1117350.0
4675,1446850.0
4676,646665.26
4677,487819.58
4678,411103.5
4679,504529.75333333336
4680,654383.94
4681,553948.0
4682,455476.56
4683,3074819.99
4684,311305.8333333333
4685,3560542.68
4686,709126.8686868687
4687,398737.6933333333
4688,949621.0270994962
4689,960680.63
4690,1225370.0
4691,195138.00206586084
4692,580333.62
4693,691827.85
4694,513735.0
4695,756010.9688367188
4696,191197.268037518
4697,381803.90603174595
4698,534181.34
4699,827150.28
4700,3262152.01
4701,1327206.7966666666
4702,788855.1
4703,608530.0
4704,993430.8
4705,474197.14
4706,1155197.1933333334
4707,550312.34
4708,1002088.82
4709,448717.11
4710,3471046.7
4711,587630.0
4712,598986.99
4713,345802.91666666657
4714,2020912.31
4715,635065.4532539683
4716,534962.0
4717,1486710.48
4718,3345307.37
4719,337651.2
4720,629390.0
4721,640460.0
4722,603900.98
4723,289160.98692763585
4724,539237.0
4725,821976.0766666665
4726,458282.0
4727,874490.0
4728,2338044.523809524
4729,549680.0
4730,1181610.01
4731,666290.56
4732,327922.53579365066
4733,907544.0
4734,584960.7416575406
4735,527149.2416666667
4736,3338535.71
4737,1067601.2657857141
4738,602784.88
4739,1206912.43
4740,178256.74782038797
4741,470765.34
4742,750482.05
4743,992689.19
4744,1024363.2
4745,1209886.9107171418
4746,325378.82
4747,703805.4
4748,781607.7142857143
4749,771240.452
4750,1360123.82
4751,577695.55
4752,399340.0
4753,686774.0819458319
4754,597028.19
4755,416587.0133333333
4756,329575.6266666667
4757,866043.5222380954
4758,539500.56
4759,769820.0
4760,709126.8686868687
4761,356464.26
4762,1736054.166666667
4763,1100457.87
4764,524974.68
4765,501032.01
4766,469000.84
4767,3284095.85
4768,443780.9
4769,1777954.96
4770,332020.530904762
4771,772145.35
4772,1015240.0
4773,536055.7609457966
4774,490192.17768342776
4775,2109943.05
4776,419875.77333333326
4777,420328.85
4778,377651.66666666674
4779,1008226.6666666667
4780,886260.0
4781,370951.0533333333
4782,1012437.25
4783,2048299.1630277773
4784,558900.5
4785,176512.7777777778
4786,337730.0
4787,3167771.38
4788,567154.65
4789,1397920.69
4790,652634.1666666667
4791,1095985.82
4792,747521.34
4793,1970822.428888889
4794,862665.0
4795,831146.64
4796,738245.0
4797,838447.8766666667
4798,1346317.376456898
4799,867920.0
4800,590555.57
4801,985902.22
4802,719566.19
4803,911874.15
4804,1357627.49
4805,1179573.95
4806,722827.36
4807,666440.0
4808,514713.8333333334
4809,1042179.06
4810,868563.43
4811,1115033.92
4812,768850.67
4813,517320.17
4814,925705.0
4815,291188.3333333333
4816,472694.31
4817,696583.25
4818,1043722.5
4819,1213387.1
4820,753768.93
4821,576244.74
4822,708589.99
4823,466187.3653083028
4824,883126.66
4825,425131.0
4826,888552.38
4827,1209876.245238095
4828,1011517.47
4829,318565.0
4830,384125.3
4831,485465.0
4832,117322.55413867181
4833,524197.23
4834,434028.61
4835,870452.45
4836,1078961.92
4837,4288988.94
4838,859311.04
4839,794637.0
4840,477538.0
4841,1137721.53
4842,498856.66
4843,664335.15
4844,466877.44
4845,383352.12666666665
4846,949621.0270994962
4847,585334.31
4848,1517250.0
4849,975990.75
4850,343782.14285714284
4851,603140.0
4852,240676.90774480457
4853,683343.4
4854,413892.14
4855,581519.65
4856,780425.0
4857,1302943.6325757573
4858,180275.07142857145
4859,1415732.41
4860,1454558.13
4861,636622.95
4862,517122.93
4863,2822538.56
4864,425408.15
4865,437355.29
4866,897457.3
4867,1081362.7207142855
4868,310323.0963616773
4869,542674.8018452381
4870,1400216.2
4871,4029830.39
4872,1313649.16
4873,609583.2971260338
4874,356651.6666666666
4875,885542.0667857138
4876,410934.34
4877,409492.4
4878,1739940.84
4879,319193.66876190476
4880,774770.77
4881,660380.0
4882,760768.5166666666
4883,251926.10714285716
4884,2479950.3166666664
4885,1184718.9
4886,869290.56
4887,557975.9933333334
4888,1617729.28
4889,251129.6355755356
4890,284350.0
4891,641553.865
4892,182371.35667613268
4893,156574.72619047618
4894,679516.3924444446
4895,312279.26166666666
4896,2807735.56
4897,1460610.0
4898,143722.50911363636
4899,560789.5705266956
4900,535846.79
4901,375347.0133333333
4902,708608.18
4903,280305.0
4904,443658.67
4905,291657.16
4906,1298024.338452381
4907,190707.99725880416
4908,755978.8850630765
4909,1261988.41
4910,487322.01095238095
4911,1124988.2733333332
4912,1952969.72
4913,1138751.46
4914,1156927.8666666665
4915,1115057.22
4916,716648.8809523807
4917,914098.0
4918,1493836.86
4919,2104457.8
4920,198787.28309779114
4921,254510.83493840147
4922,725877.76
4923,305623.0
4924,643577.5
4925,461015.64
4926,539320.0
4927,508589.2
4928,656039.71
4929,818261.5
4930,470058.93
4931,334320.0
4932,416255.84904761903
4933,364797.93506493507
4934,208139.45
4935,594046.5133333333
4936,970630.9
4937,2080716.66
4938,345070.0
4939,326343.00000000006
4940,1365438.03
4941,512005.0
4942,1094506.26
4943,1589949.1
4944,323192.681124431
4945,396390.86
4946,520468.4401154401
4947,1501111.09
4948,2058175.0
4949,151841.04285714286
4950,821884.1224331226
4951,601615.98
4952,1314674.9
4953,1042229.119047619
4954,244442.03809523812
4955,2409531.78
4956,232166.61258186254
4957,603817.94
4958,2583777.84
4959,352573.1582469817
4960,586305.5
4961,1014822.7713095238
4962,385666.27666666673
4963,656177.88
4964,892902.2
4965,583988.01
4966,448980.0
4967,1477399.85
4968,922730.64
4969,1677857.87
4970,400796.75
4971,844379.24
4972,1283925.0
4973,1749564.4880000004
4974,508055.91
4975,468324.37
4976,302765.973931074
4977,194629.83438666895
4978,1124479.41
4979,960783.83
4980,1618700.0
4981,1065879.77
4982,347777.8384393384
4983,889739.9
4984,480674.51
4985,774200.047936508
4986,1152980.7587828834
4987,464048.37
4988,707683.51
4989,957841.27
4990,728731.15
4991,241814.27003552008
4992,862116.7261904764
4993,279192.2246201021
4994,624430.0
4995,196013.94663492066
4996,2233030.0
4997,1065879.77
4998,591492.0
4999,429759.6904761905
5000,483422.09
5001,156828.18579365077
5002,486706.9866666667
5003,2704011.26
5004,380679.34
5005,2124285.5
5006,356720.3916190476
5007,435033.62
5008,1202683.3
5009,685677.9166666667
5010,1833328.738095238
5011,1114237.58
5012,313679.0
5013,1528319.89
5014,743826.6666666667
5015,1562579.4
5016,486633.48
5017,1668210.0
5018,745533.01
5019,540285.4966666667
5020,309061.22
5021,134316.5476190476
5022,656585.41
5023,456733.88
5024,1363077.6
5025,981812.31
5026,246448.42155067154
5027,302765.973931074
5028,291937.46184493596
5029,638149.63
5030,1470134.0
5031,772336.68
5032,598933.04
5033,532421.6566666667
5034,914394.24
5035,1012529.11
5036,205293.01984126982
5037,630062.4822857141
5038,1002365.75
5039,871462.56
5040,408673.76416666666
5041,502494.0705119049
5042,493128.3
5043,507787.62
5044,885519.3365987635
5045,251122.65
5046,520294.97
5047,409181.58
5048,1429407.2023809522
5049,870458.2
5050,339612.9444444445
5051,289665.85
5052,486098.96
5053,324726.69
5054,396975.42
5055,623835.185
5056,196153.03176334777
5057,438363.9
5058,487719.0
5059,756010.9688367188
5060,277761.3521349206
5061,689961.8736287046
5062,618101.0
5063,595200.1233333333
5064,578175.809126984
5065,434540.7
5066,620460.0
5067,792440.0
5068,292646.01666666666
5069,518723.0
5070,456450.36
5071,598526.78
5072,1050110.1
5073,308454.7062659562
5074,268177.03363809525
5075,789985.6925063367
5076,1391703.0
5077,398136.0
5078,2590638.674365079
5079,2894858.332222223
5080,487151.1012857143
5081,719052.3205128205
5082,916519.3566666667
5083,910326.58
5084,759061.6666666667
5085,917146.97
5086,1007466.4
5087,344149.0
5088,509211.12
5089,2215037.2858333336
5090,639161.26
5091,673545.2796969698
5092,520013.33333333326
5093,429657.0980685982
5094,259977.76
5095,413196.14
5096,457216.48984126985
5097,1414471.81
5098,770740.0
5099,196597.19696969696
5100,309860.0
5101,584262.23
5102,482703.10444385884
5103,1217945.67
5104,1561266.6487936508
5105,507760.0
5106,228529.30930204998
5107,1595575.34
5108,697366.15
5109,606333.2116666667
5110,527280.0
5111,420061.47
5112,592022.8
5113,478411.0
5114,772007.0
5115,288967.8133333333
5116,1241314.1488095238
5117,1102100.0
5118,160735.5337301588
5119,432453.82
5120,384938.5
5121,3596635.0
5122,668720.7133333334
5123,300665.22476190474
5124,576796.2625000001
5125,1967790.0
5126,1077978.5833333335
5127,787910.0
5128,884660.0
5129,493508.0
5130,1047163.3333333335
5131,2036924.4733333334
5132,674370.32
5133,331825.356060606
5134,2067417.900059524
5135,1343552.34
5136,1076471.48
5137,850833.2066666665
5138,901260.0
5139,781949.5941558443
5140,869238.76
5141,1829616.83
5142,924959.3619999996
5143,1410683.379
5144,484620.6
5145,2109943.05
5146,270492.28
5147,898540.0
5148,2166878.5857142857
5149,692809.0
5150,518569.1639016524
5151,707189.2133333334
5152,2708356.05
5153,397198.8
5154,258997.4098401598
5155,1582074.34
5156,1063699.69
5157,1487864.4
5158,289813.62666666665
5159,1132328.6093023594
5160,863551.12
5161,305644.70714285714
5162,243960.8809523809
5163,938155.39
5164,1036227.36
5165,581773.3213375687
5166,489445.94
5167,487426.72
5168,461417.92
5169,2016790.297619048
5170,2639938.492063491
5171,621585.0
5172,365603.0871428571
5173,1127666.8
5174,834035.5952380953
5175,3018112.35
